beacon_id,ble_rssi_norm,distance_est_norm,zone
BLE_Beacon_08,0.276,0.3836,Zone_B
BLE_Beacon_04,0.5134,0.0566,Zone_A
BLE_Beacon_06,0.8399,0.0041,Zone_B
BLE_Beacon_06,0.4238,0.1166,Zone_B
BLE_Beacon_09,0.3084,0.2956,Zone_A
BLE_Beacon_07,0.803,0.0055,Zone_B
BLE_Beacon_08,0.8004,0.0056,Zone_B
BLE_Beacon_01,0.8337,0.0043,Zone_C
BLE_Beacon_05,0.4438,0.0993,Zone_C
BLE_Beacon_10,0.5954,0.0292,Zone_D
BLE_Beacon_06,0.6129,0.0254,Zone_D
BLE_Beacon_01,0.181,0.8253,Zone_A
BLE_Beacon_05,0.0909,1.0,Zone_B
BLE_Beacon_08,0.3522,0.2076,Zone_C
BLE_Beacon_01,0.5493,0.0424,Zone_B
BLE_Beacon_10,0.4851,0.0712,Zone_C
BLE_Beacon_04,0.0891,1.0,Zone_D
BLE_Beacon_02,0.8382,0.0041,Zone_D
BLE_Beacon_04,0.4568,0.0894,Zone_A
BLE_Beacon_06,0.3838,0.161,Zone_D
BLE_Beacon_06,0.3748,0.1731,Zone_A
BLE_Beacon_05,0.3424,0.2246,Zone_C
BLE_Beacon_08,0.7584,0.0079,Zone_A
BLE_Beacon_04,0.6433,0.0199,Zone_D
BLE_Beacon_07,0.7029,0.0123,Zone_C
BLE_Beacon_03,0.7045,0.0121,Zone_D
BLE_Beacon_07,0.1811,0.8245,Zone_A
BLE_Beacon_03,0.2347,0.5353,Zone_D
BLE_Beacon_09,0.8466,0.0039,Zone_A
BLE_Beacon_10,0.6655,0.0166,Zone_A
BLE_Beacon_01,0.3931,0.1493,Zone_C
BLE_Beacon_07,0.2088,0.6592,Zone_D
BLE_Beacon_10,0.6648,0.0167,Zone_B
BLE_Beacon_04,0.2176,0.6144,Zone_D
BLE_Beacon_05,0.5066,0.0598,Zone_A
BLE_Beacon_05,0.7272,0.0101,Zone_C
BLE_Beacon_08,0.5109,0.0578,Zone_D
BLE_Beacon_04,0.0925,1.0,Zone_A
BLE_Beacon_03,0.2778,0.3781,Zone_D
BLE_Beacon_02,0.5851,0.0318,Zone_C
BLE_Beacon_07,0.2124,0.6408,Zone_B
BLE_Beacon_01,0.1652,0.9371,Zone_C
BLE_Beacon_08,0.8527,0.0037,Zone_A
BLE_Beacon_10,0.6572,0.0178,Zone_D
BLE_Beacon_10,0.4141,0.1261,Zone_C
BLE_Beacon_08,0.8369,0.0042,Zone_A
BLE_Beacon_06,0.4741,0.0777,Zone_A
BLE_Beacon_05,0.1994,0.7115,Zone_A
BLE_Beacon_03,0.3226,0.2636,Zone_B
BLE_Beacon_06,0.1997,0.7094,Zone_C
BLE_Beacon_06,0.401,0.1401,Zone_C
BLE_Beacon_01,0.2992,0.3183,Zone_A
BLE_Beacon_09,0.2237,0.5848,Zone_B
BLE_Beacon_02,0.5419,0.045,Zone_B
BLE_Beacon_09,0.3249,0.2587,Zone_C
BLE_Beacon_05,0.2847,0.3577,Zone_C
BLE_Beacon_02,0.4913,0.0677,Zone_C
BLE_Beacon_03,0.0816,1.0,Zone_C
BLE_Beacon_06,0.6833,0.0144,Zone_D
BLE_Beacon_06,0.795,0.0059,Zone_B
BLE_Beacon_02,0.2426,0.5022,Zone_B
BLE_Beacon_04,0.6962,0.013,Zone_A
BLE_Beacon_07,0.4332,0.1081,Zone_A
BLE_Beacon_02,0.7148,0.0112,Zone_A
BLE_Beacon_08,0.345,0.22,Zone_C
BLE_Beacon_03,0.7134,0.0113,Zone_C
BLE_Beacon_03,0.6292,0.0223,Zone_A
BLE_Beacon_02,0.2461,0.4881,Zone_B
BLE_Beacon_04,0.313,0.2848,Zone_B
BLE_Beacon_03,0.8423,0.004,Zone_D
BLE_Beacon_02,0.1325,1.0,Zone_D
BLE_Beacon_07,0.1048,1.0,Zone_A
BLE_Beacon_01,0.6945,0.0132,Zone_A
BLE_Beacon_08,0.1649,0.9396,Zone_C
BLE_Beacon_01,0.1235,1.0,Zone_A
BLE_Beacon_02,0.6861,0.0141,Zone_B
BLE_Beacon_10,0.7795,0.0066,Zone_B
BLE_Beacon_06,0.0944,1.0,Zone_B
BLE_Beacon_05,0.8169,0.0049,Zone_C
BLE_Beacon_06,0.1976,0.7219,Zone_B
BLE_Beacon_09,0.5195,0.0539,Zone_A
BLE_Beacon_10,0.6711,0.0159,Zone_B
BLE_Beacon_04,0.8291,0.0044,Zone_B
BLE_Beacon_09,0.0748,1.0,Zone_A
BLE_Beacon_04,0.7947,0.0059,Zone_D
BLE_Beacon_06,0.62,0.024,Zone_B
BLE_Beacon_08,0.6006,0.028,Zone_A
BLE_Beacon_03,0.7273,0.0101,Zone_D
BLE_Beacon_07,0.2398,0.5137,Zone_B
BLE_Beacon_07,0.1601,0.9765,Zone_C
BLE_Beacon_02,0.4375,0.1044,Zone_B
BLE_Beacon_08,0.6704,0.016,Zone_C
BLE_Beacon_09,0.6388,0.0206,Zone_A
BLE_Beacon_06,0.4593,0.0876,Zone_D
BLE_Beacon_05,0.4305,0.1105,Zone_C
BLE_Beacon_08,0.2489,0.4774,Zone_D
BLE_Beacon_05,0.8453,0.0039,Zone_D
BLE_Beacon_04,0.7446,0.0088,Zone_D
BLE_Beacon_06,0.2123,0.6411,Zone_D
BLE_Beacon_02,0.3829,0.1622,Zone_A
BLE_Beacon_02,0.1841,0.8049,Zone_D
BLE_Beacon_10,0.8395,0.0041,Zone_B
BLE_Beacon_02,0.3572,0.1994,Zone_B
BLE_Beacon_06,0.2288,0.5614,Zone_D
BLE_Beacon_02,0.2544,0.4567,Zone_D
BLE_Beacon_08,0.2903,0.342,Zone_C
BLE_Beacon_07,0.3512,0.2093,Zone_D
BLE_Beacon_08,0.4733,0.0783,Zone_B
BLE_Beacon_08,0.1563,1.0,Zone_C
BLE_Beacon_08,0.4621,0.0856,Zone_B
BLE_Beacon_01,0.1497,1.0,Zone_A
BLE_Beacon_02,0.4628,0.0851,Zone_A
BLE_Beacon_03,0.3721,0.1769,Zone_C
BLE_Beacon_03,0.3093,0.2934,Zone_A
BLE_Beacon_02,0.5908,0.0303,Zone_D
BLE_Beacon_08,0.2301,0.5555,Zone_D
BLE_Beacon_08,0.4681,0.0816,Zone_C
BLE_Beacon_09,0.5009,0.0626,Zone_A
BLE_Beacon_07,0.763,0.0076,Zone_A
BLE_Beacon_07,0.4251,0.1154,Zone_D
BLE_Beacon_08,0.4326,0.1086,Zone_A
BLE_Beacon_03,0.5088,0.0588,Zone_C
BLE_Beacon_03,0.4576,0.0888,Zone_B
BLE_Beacon_05,0.6338,0.0215,Zone_D
BLE_Beacon_02,0.5184,0.0544,Zone_D
BLE_Beacon_09,0.6099,0.026,Zone_D
BLE_Beacon_08,0.5132,0.0567,Zone_B
BLE_Beacon_09,0.1152,1.0,Zone_C
BLE_Beacon_08,0.5358,0.0473,Zone_D
BLE_Beacon_10,0.603,0.0275,Zone_C
BLE_Beacon_06,0.1197,1.0,Zone_A
BLE_Beacon_03,0.729,0.01,Zone_C
BLE_Beacon_10,0.0926,1.0,Zone_C
BLE_Beacon_07,0.1479,1.0,Zone_C
BLE_Beacon_06,0.3951,0.147,Zone_A
BLE_Beacon_04,0.266,0.416,Zone_C
BLE_Beacon_10,0.1382,1.0,Zone_A
BLE_Beacon_05,0.1614,0.9665,Zone_B
BLE_Beacon_01,0.4945,0.066,Zone_A
BLE_Beacon_08,0.5882,0.031,Zone_D
BLE_Beacon_10,0.4759,0.0766,Zone_D
BLE_Beacon_05,0.0875,1.0,Zone_D
BLE_Beacon_10,0.0889,1.0,Zone_C
BLE_Beacon_07,0.5196,0.0539,Zone_C
BLE_Beacon_10,0.1482,1.0,Zone_D
BLE_Beacon_02,0.6143,0.0251,Zone_B
BLE_Beacon_06,0.4617,0.0859,Zone_C
BLE_Beacon_03,0.5545,0.0407,Zone_C
BLE_Beacon_07,0.23,0.5561,Zone_A
BLE_Beacon_09,0.2396,0.5144,Zone_C
BLE_Beacon_01,0.305,0.3036,Zone_D
BLE_Beacon_04,0.5622,0.0382,Zone_A
BLE_Beacon_10,0.1459,1.0,Zone_C
BLE_Beacon_05,0.1243,1.0,Zone_D
BLE_Beacon_07,0.2362,0.5287,Zone_A
BLE_Beacon_05,0.4679,0.0817,Zone_C
BLE_Beacon_07,0.5927,0.0299,Zone_C
BLE_Beacon_04,0.397,0.1448,Zone_C
BLE_Beacon_10,0.4764,0.0763,Zone_B
BLE_Beacon_01,0.5647,0.0374,Zone_B
BLE_Beacon_10,0.4637,0.0846,Zone_D
BLE_Beacon_05,0.8078,0.0053,Zone_D
BLE_Beacon_10,0.6423,0.02,Zone_A
BLE_Beacon_09,0.2291,0.56,Zone_D
BLE_Beacon_03,0.2603,0.4355,Zone_C
BLE_Beacon_07,0.3938,0.1485,Zone_A
BLE_Beacon_04,0.7361,0.0094,Zone_C
BLE_Beacon_05,0.579,0.0334,Zone_C
BLE_Beacon_10,0.257,0.4473,Zone_B
BLE_Beacon_02,0.1893,0.772,Zone_A
BLE_Beacon_04,0.6977,0.0128,Zone_C
BLE_Beacon_08,0.4528,0.0923,Zone_D
BLE_Beacon_07,0.5797,0.0332,Zone_A
BLE_Beacon_04,0.1966,0.7274,Zone_B
BLE_Beacon_01,0.2745,0.3885,Zone_C
BLE_Beacon_09,0.2097,0.6547,Zone_A
BLE_Beacon_08,0.686,0.0141,Zone_A
BLE_Beacon_02,0.3181,0.2734,Zone_C
BLE_Beacon_02,0.779,0.0067,Zone_D
BLE_Beacon_06,0.5992,0.0284,Zone_A
BLE_Beacon_07,0.8125,0.0051,Zone_B
BLE_Beacon_04,0.1594,0.9822,Zone_A
BLE_Beacon_09,0.5933,0.0297,Zone_C
BLE_Beacon_08,0.7664,0.0074,Zone_B
BLE_Beacon_10,0.1675,0.9199,Zone_C
BLE_Beacon_06,0.7254,0.0103,Zone_D
BLE_Beacon_04,0.8065,0.0053,Zone_B
BLE_Beacon_03,0.1554,1.0,Zone_B
BLE_Beacon_05,0.4167,0.1234,Zone_C
BLE_Beacon_10,0.1154,1.0,Zone_C
BLE_Beacon_02,0.3201,0.2689,Zone_D
BLE_Beacon_08,0.6079,0.0265,Zone_C
BLE_Beacon_03,0.3566,0.2003,Zone_C
BLE_Beacon_05,0.088,1.0,Zone_A
BLE_Beacon_01,0.6141,0.0252,Zone_B
BLE_Beacon_05,0.5057,0.0603,Zone_C
BLE_Beacon_06,0.7811,0.0066,Zone_A
BLE_Beacon_09,0.7526,0.0082,Zone_D
BLE_Beacon_07,0.0776,1.0,Zone_D
BLE_Beacon_05,0.3078,0.2969,Zone_B
BLE_Beacon_05,0.2367,0.5265,Zone_B
BLE_Beacon_08,0.5675,0.0366,Zone_D
BLE_Beacon_01,0.2867,0.3519,Zone_A
BLE_Beacon_08,0.4416,0.101,Zone_D
BLE_Beacon_06,0.6351,0.0212,Zone_A
BLE_Beacon_03,0.6202,0.0239,Zone_A
BLE_Beacon_06,0.4021,0.1389,Zone_C
BLE_Beacon_08,0.6177,0.0244,Zone_A
BLE_Beacon_03,0.5666,0.0369,Zone_B
BLE_Beacon_01,0.3862,0.1578,Zone_C
BLE_Beacon_06,0.5239,0.0521,Zone_A
BLE_Beacon_03,0.2675,0.4108,Zone_B
BLE_Beacon_10,0.6102,0.026,Zone_C
BLE_Beacon_08,0.4473,0.0965,Zone_B
BLE_Beacon_05,0.2077,0.6652,Zone_C
BLE_Beacon_05,0.2275,0.5671,Zone_D
BLE_Beacon_06,0.2143,0.6307,Zone_D
BLE_Beacon_10,0.2478,0.4816,Zone_A
BLE_Beacon_09,0.5799,0.0331,Zone_B
BLE_Beacon_02,0.8368,0.0042,Zone_B
BLE_Beacon_05,0.6224,0.0235,Zone_B
BLE_Beacon_01,0.3865,0.1575,Zone_D
BLE_Beacon_10,0.2758,0.3842,Zone_A
BLE_Beacon_06,0.2051,0.6795,Zone_A
BLE_Beacon_01,0.636,0.0211,Zone_D
BLE_Beacon_08,0.7214,0.0106,Zone_D
BLE_Beacon_02,0.2478,0.4816,Zone_B
BLE_Beacon_04,0.8148,0.005,Zone_C
BLE_Beacon_05,0.6579,0.0177,Zone_D
BLE_Beacon_03,0.4103,0.13,Zone_B
BLE_Beacon_10,0.2408,0.5096,Zone_C
BLE_Beacon_04,0.4001,0.1411,Zone_D
BLE_Beacon_03,0.094,1.0,Zone_C
BLE_Beacon_04,0.5567,0.0399,Zone_B
BLE_Beacon_06,0.5294,0.0498,Zone_D
BLE_Beacon_02,0.0795,1.0,Zone_B
BLE_Beacon_06,0.837,0.0042,Zone_D
BLE_Beacon_04,0.6319,0.0218,Zone_D
BLE_Beacon_10,0.2727,0.3939,Zone_A
BLE_Beacon_09,0.1176,1.0,Zone_C
BLE_Beacon_04,0.4414,0.1011,Zone_C
BLE_Beacon_10,0.8095,0.0052,Zone_A
BLE_Beacon_01,0.2707,0.4004,Zone_D
BLE_Beacon_05,0.8395,0.0041,Zone_C
BLE_Beacon_03,0.832,0.0043,Zone_A
BLE_Beacon_10,0.2124,0.6408,Zone_B
BLE_Beacon_09,0.4587,0.088,Zone_C
BLE_Beacon_08,0.1751,0.8654,Zone_C
BLE_Beacon_09,0.4116,0.1287,Zone_C
BLE_Beacon_02,0.3176,0.2745,Zone_B
BLE_Beacon_08,0.7563,0.008,Zone_C
BLE_Beacon_06,0.7992,0.0057,Zone_C
BLE_Beacon_05,0.553,0.0412,Zone_C
BLE_Beacon_09,0.3174,0.2749,Zone_B
BLE_Beacon_06,0.6504,0.0188,Zone_D
BLE_Beacon_03,0.508,0.0591,Zone_D
BLE_Beacon_01,0.2199,0.6032,Zone_A
BLE_Beacon_04,0.2153,0.6257,Zone_D
BLE_Beacon_05,0.1999,0.7083,Zone_D
BLE_Beacon_07,0.1626,0.957,Zone_D
BLE_Beacon_01,0.4183,0.1218,Zone_D
BLE_Beacon_08,0.4588,0.088,Zone_B
BLE_Beacon_02,0.3461,0.2181,Zone_B
BLE_Beacon_05,0.2134,0.6356,Zone_B
BLE_Beacon_09,0.7177,0.0109,Zone_B
BLE_Beacon_10,0.8556,0.0036,Zone_A
BLE_Beacon_09,0.674,0.0155,Zone_B
BLE_Beacon_07,0.7946,0.0059,Zone_B
BLE_Beacon_08,0.6033,0.0274,Zone_C
BLE_Beacon_01,0.2948,0.3298,Zone_A
BLE_Beacon_07,0.3649,0.1874,Zone_A
BLE_Beacon_06,0.1923,0.7536,Zone_A
BLE_Beacon_08,0.7241,0.0104,Zone_D
BLE_Beacon_08,0.5651,0.0373,Zone_C
BLE_Beacon_10,0.5884,0.0309,Zone_C
BLE_Beacon_01,0.587,0.0313,Zone_D
BLE_Beacon_06,0.8158,0.0049,Zone_B
BLE_Beacon_04,0.7497,0.0084,Zone_C
BLE_Beacon_06,0.6985,0.0127,Zone_A
BLE_Beacon_09,0.8194,0.0048,Zone_D
BLE_Beacon_02,0.3848,0.1596,Zone_B
BLE_Beacon_04,0.8297,0.0044,Zone_D
BLE_Beacon_02,0.0875,1.0,Zone_B
BLE_Beacon_03,0.3767,0.1705,Zone_D
BLE_Beacon_05,0.5799,0.0331,Zone_B
BLE_Beacon_02,0.306,0.3013,Zone_D
BLE_Beacon_05,0.7815,0.0065,Zone_B
BLE_Beacon_06,0.5943,0.0295,Zone_C
BLE_Beacon_09,0.2285,0.5628,Zone_D
BLE_Beacon_07,0.4458,0.0977,Zone_D
BLE_Beacon_02,0.6658,0.0166,Zone_C
BLE_Beacon_10,0.2179,0.6131,Zone_D
BLE_Beacon_02,0.1032,1.0,Zone_C
BLE_Beacon_08,0.6029,0.0275,Zone_B
BLE_Beacon_08,0.4857,0.0708,Zone_A
BLE_Beacon_05,0.4393,0.1029,Zone_A
BLE_Beacon_08,0.3075,0.2978,Zone_B
BLE_Beacon_05,0.7326,0.0097,Zone_D
BLE_Beacon_05,0.5181,0.0545,Zone_A
BLE_Beacon_01,0.4748,0.0773,Zone_D
BLE_Beacon_07,0.1457,1.0,Zone_C
BLE_Beacon_06,0.2717,0.3973,Zone_A
BLE_Beacon_09,0.0842,1.0,Zone_D
BLE_Beacon_03,0.6891,0.0137,Zone_D
BLE_Beacon_01,0.1369,1.0,Zone_C
BLE_Beacon_06,0.5328,0.0484,Zone_D
BLE_Beacon_08,0.5616,0.0384,Zone_C
BLE_Beacon_06,0.831,0.0044,Zone_B
BLE_Beacon_04,0.2169,0.618,Zone_C
BLE_Beacon_02,0.4123,0.128,Zone_A
BLE_Beacon_01,0.3817,0.1637,Zone_A
BLE_Beacon_03,0.5867,0.0314,Zone_D
BLE_Beacon_07,0.754,0.0081,Zone_D
BLE_Beacon_05,0.5574,0.0397,Zone_C
BLE_Beacon_07,0.7036,0.0122,Zone_A
BLE_Beacon_03,0.1776,0.8481,Zone_B
BLE_Beacon_02,0.7125,0.0114,Zone_B
BLE_Beacon_01,0.2358,0.5304,Zone_B
BLE_Beacon_04,0.4138,0.1264,Zone_B
BLE_Beacon_02,0.3079,0.2968,Zone_D
BLE_Beacon_03,0.4438,0.0992,Zone_A
BLE_Beacon_02,0.2019,0.697,Zone_B
BLE_Beacon_08,0.8288,0.0045,Zone_D
BLE_Beacon_01,0.747,0.0086,Zone_B
BLE_Beacon_04,0.3031,0.3085,Zone_D
BLE_Beacon_01,0.3337,0.2409,Zone_A
BLE_Beacon_07,0.841,0.004,Zone_D
BLE_Beacon_10,0.5396,0.0459,Zone_C
BLE_Beacon_01,0.4545,0.0911,Zone_D
BLE_Beacon_09,0.5358,0.0473,Zone_D
BLE_Beacon_04,0.6327,0.0217,Zone_A
BLE_Beacon_07,0.5243,0.0519,Zone_A
BLE_Beacon_05,0.773,0.007,Zone_D
BLE_Beacon_08,0.1633,0.9515,Zone_C
BLE_Beacon_08,0.6195,0.0241,Zone_A
BLE_Beacon_03,0.2977,0.3221,Zone_B
BLE_Beacon_08,0.3416,0.2262,Zone_B
BLE_Beacon_09,0.2441,0.4964,Zone_C
BLE_Beacon_10,0.742,0.009,Zone_D
BLE_Beacon_03,0.7654,0.0074,Zone_D
BLE_Beacon_07,0.726,0.0102,Zone_C
BLE_Beacon_08,0.6998,0.0126,Zone_B
BLE_Beacon_10,0.2342,0.5372,Zone_A
BLE_Beacon_08,0.1729,0.881,Zone_B
BLE_Beacon_03,0.5474,0.0431,Zone_A
BLE_Beacon_07,0.8124,0.0051,Zone_D
BLE_Beacon_05,0.2559,0.4514,Zone_A
BLE_Beacon_01,0.3533,0.2057,Zone_C
BLE_Beacon_06,0.6033,0.0274,Zone_B
BLE_Beacon_09,0.0965,1.0,Zone_A
BLE_Beacon_06,0.4098,0.1306,Zone_B
BLE_Beacon_02,0.513,0.0568,Zone_D
BLE_Beacon_05,0.8522,0.0037,Zone_C
BLE_Beacon_01,0.6765,0.0152,Zone_C
BLE_Beacon_03,0.742,0.009,Zone_A
BLE_Beacon_01,0.7995,0.0056,Zone_D
BLE_Beacon_08,0.8278,0.0045,Zone_A
BLE_Beacon_02,0.6856,0.0141,Zone_A
BLE_Beacon_09,0.1044,1.0,Zone_A
BLE_Beacon_03,0.5664,0.037,Zone_B
BLE_Beacon_06,0.1948,0.7382,Zone_C
BLE_Beacon_08,0.6701,0.016,Zone_D
BLE_Beacon_02,0.1927,0.7511,Zone_C
BLE_Beacon_06,0.7151,0.0112,Zone_A
BLE_Beacon_04,0.4164,0.1237,Zone_D
BLE_Beacon_01,0.2642,0.4221,Zone_D
BLE_Beacon_06,0.2967,0.3246,Zone_B
BLE_Beacon_02,0.2804,0.3702,Zone_D
BLE_Beacon_06,0.566,0.0371,Zone_B
BLE_Beacon_03,0.6632,0.0169,Zone_D
BLE_Beacon_04,0.1799,0.8328,Zone_D
BLE_Beacon_07,0.7927,0.006,Zone_D
BLE_Beacon_09,0.6958,0.013,Zone_C
BLE_Beacon_01,0.4192,0.121,Zone_A
BLE_Beacon_09,0.8129,0.0051,Zone_A
BLE_Beacon_06,0.3188,0.2718,Zone_B
BLE_Beacon_07,0.1197,1.0,Zone_A
BLE_Beacon_03,0.7805,0.0066,Zone_A
BLE_Beacon_09,0.8357,0.0042,Zone_D
BLE_Beacon_07,0.7674,0.0073,Zone_C
BLE_Beacon_06,0.7858,0.0063,Zone_A
BLE_Beacon_05,0.7787,0.0067,Zone_B
BLE_Beacon_07,0.422,0.1183,Zone_B
BLE_Beacon_09,0.562,0.0383,Zone_D
BLE_Beacon_06,0.7689,0.0072,Zone_D
BLE_Beacon_04,0.7636,0.0075,Zone_A
BLE_Beacon_01,0.4937,0.0664,Zone_D
BLE_Beacon_03,0.4804,0.0739,Zone_C
BLE_Beacon_04,0.1444,1.0,Zone_C
BLE_Beacon_09,0.3391,0.2307,Zone_B
BLE_Beacon_01,0.0933,1.0,Zone_C
BLE_Beacon_04,0.7253,0.0103,Zone_C
BLE_Beacon_07,0.8469,0.0039,Zone_A
BLE_Beacon_01,0.7327,0.0097,Zone_C
BLE_Beacon_09,0.3499,0.2114,Zone_A
BLE_Beacon_02,0.424,0.1164,Zone_A
BLE_Beacon_08,0.3378,0.2332,Zone_B
BLE_Beacon_10,0.5158,0.0555,Zone_B
BLE_Beacon_06,0.3065,0.3001,Zone_B
BLE_Beacon_07,0.4797,0.0743,Zone_B
BLE_Beacon_02,0.329,0.2503,Zone_B
BLE_Beacon_06,0.4284,0.1124,Zone_B
BLE_Beacon_07,0.7223,0.0105,Zone_A
BLE_Beacon_02,0.1203,1.0,Zone_B
BLE_Beacon_08,0.2402,0.5121,Zone_A
BLE_Beacon_06,0.6032,0.0275,Zone_D
BLE_Beacon_10,0.5106,0.0579,Zone_D
BLE_Beacon_05,0.5305,0.0493,Zone_D
BLE_Beacon_08,0.6128,0.0254,Zone_D
BLE_Beacon_07,0.7187,0.0108,Zone_B
BLE_Beacon_09,0.1713,0.8921,Zone_D
BLE_Beacon_03,0.832,0.0043,Zone_A
BLE_Beacon_04,0.4293,0.1116,Zone_A
BLE_Beacon_03,0.8132,0.0051,Zone_C
BLE_Beacon_02,0.5441,0.0442,Zone_D
BLE_Beacon_02,0.1664,0.9281,Zone_C
BLE_Beacon_01,0.4822,0.0728,Zone_A
BLE_Beacon_06,0.311,0.2894,Zone_C
BLE_Beacon_05,0.3024,0.3101,Zone_A
BLE_Beacon_03,0.1831,0.8112,Zone_D
BLE_Beacon_01,0.8075,0.0053,Zone_C
BLE_Beacon_05,0.2408,0.5095,Zone_D
BLE_Beacon_01,0.1675,0.9196,Zone_C
BLE_Beacon_02,0.7553,0.0081,Zone_D
BLE_Beacon_08,0.5217,0.053,Zone_D
BLE_Beacon_06,0.6853,0.0142,Zone_D
BLE_Beacon_10,0.1758,0.8605,Zone_B
BLE_Beacon_09,0.5715,0.0355,Zone_D
BLE_Beacon_08,0.1885,0.7768,Zone_C
BLE_Beacon_02,0.6999,0.0126,Zone_D
BLE_Beacon_07,0.2544,0.4568,Zone_D
BLE_Beacon_06,0.4965,0.0649,Zone_D
BLE_Beacon_05,0.5789,0.0334,Zone_B
BLE_Beacon_01,0.5209,0.0533,Zone_C
BLE_Beacon_09,0.5783,0.0336,Zone_A
BLE_Beacon_04,0.8219,0.0047,Zone_A
BLE_Beacon_10,0.4814,0.0733,Zone_D
BLE_Beacon_09,0.7761,0.0068,Zone_A
BLE_Beacon_09,0.2127,0.6393,Zone_A
BLE_Beacon_05,0.6896,0.0137,Zone_B
BLE_Beacon_10,0.4205,0.1198,Zone_C
BLE_Beacon_07,0.5341,0.0479,Zone_D
BLE_Beacon_01,0.3385,0.2318,Zone_B
BLE_Beacon_07,0.0903,1.0,Zone_C
BLE_Beacon_07,0.2735,0.3915,Zone_A
BLE_Beacon_02,0.4971,0.0646,Zone_C
BLE_Beacon_03,0.215,0.6276,Zone_A
BLE_Beacon_03,0.3125,0.286,Zone_D
BLE_Beacon_03,0.1177,1.0,Zone_C
BLE_Beacon_03,0.0928,1.0,Zone_A
BLE_Beacon_05,0.3778,0.1689,Zone_C
BLE_Beacon_03,0.3958,0.1461,Zone_C
BLE_Beacon_05,0.3665,0.1851,Zone_A
BLE_Beacon_01,0.2306,0.5533,Zone_B
BLE_Beacon_08,0.4711,0.0797,Zone_D
BLE_Beacon_02,0.283,0.3626,Zone_C
BLE_Beacon_08,0.506,0.0601,Zone_A
BLE_Beacon_08,0.0941,1.0,Zone_B
BLE_Beacon_01,0.2829,0.3629,Zone_A
BLE_Beacon_04,0.6709,0.0159,Zone_B
BLE_Beacon_05,0.5179,0.0546,Zone_D
BLE_Beacon_02,0.7364,0.0094,Zone_B
BLE_Beacon_03,0.3647,0.1877,Zone_B
BLE_Beacon_04,0.4938,0.0663,Zone_D
BLE_Beacon_09,0.4264,0.1142,Zone_A
BLE_Beacon_08,0.8266,0.0045,Zone_C
BLE_Beacon_03,0.0719,1.0,Zone_D
BLE_Beacon_05,0.5412,0.0453,Zone_D
BLE_Beacon_06,0.7333,0.0096,Zone_B
BLE_Beacon_10,0.732,0.0097,Zone_C
BLE_Beacon_01,0.1983,0.718,Zone_A
BLE_Beacon_05,0.1419,1.0,Zone_A
BLE_Beacon_03,0.6411,0.0202,Zone_C
BLE_Beacon_07,0.2371,0.525,Zone_C
BLE_Beacon_06,0.5705,0.0358,Zone_D
BLE_Beacon_05,0.2647,0.4204,Zone_C
BLE_Beacon_06,0.2369,0.5258,Zone_C
BLE_Beacon_01,0.7896,0.0061,Zone_B
BLE_Beacon_01,0.5498,0.0423,Zone_A
BLE_Beacon_01,0.6,0.0282,Zone_D
BLE_Beacon_09,0.7749,0.0069,Zone_D
BLE_Beacon_07,0.4942,0.0661,Zone_A
BLE_Beacon_09,0.0957,1.0,Zone_D
BLE_Beacon_02,0.3488,0.2134,Zone_D
BLE_Beacon_10,0.3527,0.2068,Zone_B
BLE_Beacon_01,0.1695,0.9055,Zone_C
BLE_Beacon_04,0.4207,0.1195,Zone_B
BLE_Beacon_01,0.6673,0.0164,Zone_C
BLE_Beacon_04,0.1421,1.0,Zone_C
BLE_Beacon_04,0.2555,0.4527,Zone_D
BLE_Beacon_06,0.1003,1.0,Zone_D
BLE_Beacon_10,0.2357,0.5309,Zone_B
BLE_Beacon_07,0.1586,0.9883,Zone_C
BLE_Beacon_10,0.4645,0.084,Zone_B
BLE_Beacon_09,0.2237,0.585,Zone_B
BLE_Beacon_02,0.5336,0.0481,Zone_A
BLE_Beacon_03,0.2754,0.3855,Zone_B
BLE_Beacon_09,0.6441,0.0197,Zone_C
BLE_Beacon_04,0.7375,0.0093,Zone_A
BLE_Beacon_09,0.5542,0.0408,Zone_D
BLE_Beacon_01,0.8083,0.0053,Zone_A
BLE_Beacon_06,0.4113,0.129,Zone_D
BLE_Beacon_05,0.1671,0.9232,Zone_D
BLE_Beacon_08,0.3554,0.2023,Zone_A
BLE_Beacon_04,0.1083,1.0,Zone_D
BLE_Beacon_09,0.4241,0.1163,Zone_A
BLE_Beacon_07,0.2243,0.5819,Zone_A
BLE_Beacon_10,0.706,0.012,Zone_B
BLE_Beacon_07,0.824,0.0046,Zone_B
BLE_Beacon_04,0.2007,0.7042,Zone_C
BLE_Beacon_02,0.5633,0.0379,Zone_A
BLE_Beacon_01,0.4485,0.0955,Zone_A
BLE_Beacon_10,0.6978,0.0128,Zone_C
BLE_Beacon_05,0.2656,0.4172,Zone_D
BLE_Beacon_04,0.8248,0.0046,Zone_A
BLE_Beacon_06,0.4797,0.0743,Zone_B
BLE_Beacon_02,0.6809,0.0147,Zone_D
BLE_Beacon_02,0.5628,0.038,Zone_A
BLE_Beacon_02,0.8371,0.0042,Zone_A
BLE_Beacon_07,0.3176,0.2745,Zone_A
BLE_Beacon_03,0.1201,1.0,Zone_D
BLE_Beacon_01,0.3083,0.2958,Zone_D
BLE_Beacon_02,0.1514,1.0,Zone_A
